profileUrl,postContent,Linked Record Field,Themes,Content Format,type,First Name (from Linked Record Field),Last Name (from Linked Record Field),Company (from Linked Record Field),Industry (from Linked Record Field),Title (from Linked Record Field),timestamp,postUrl,imgUrl,Created/Cultivated/Curated,error,Subthemes,Thought Leadership?,likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,Weekday,Time of Post,Date of Post,Day of the Week,3/24-4/23?,Posts vs Engagements,Hour of Post,Month of Post,4/23-5/23?,documentTitle,documentPageCount,thought leadership,Total Engagement,AI/ML,CC,DA,DC,DEI,DT,EO,Env,Geo,HCD,HI,HO,I,OCM,PD,Reg,RD,SC,T,UX
https://www.linkedin.com/in/andrew-zitney-8137898/,I had the great pleasure of hosting Michael Dell in Massachusetts yesterday! He spent time with Hopkinton team members during our town hall and connected with members of our Next Generation Sales Academy before we headed to Boston for some customer meetings. A great day!!,https://www.linkedin.com/in/andrew-zitney-8137898/,MISC,,Image,Andrew,Zitney,State Street,Banking,"EVP, Chief Technology Officer",2024-07-01 16:19,https://www.linkedin.com/feed/update/urn:li:activity:7209750694038228996,https://media.licdn.com/dms/image/D5622AQGYyNLlYpqgJw/feedshare-shrink_800/0/1718921208348?e=1722470400&v=beta&t=EiBrkZh6ZDcGb_gfqKIfql0j0MA30OkAh8R9OYNXDI0,,,,,1153,36,2,1w,,,,Andrew Zitney likes this,Likes,,2024-06-21 02:55,,,,,,,,,Friday,6:55 AM,6/21/2024,Friday,,Engagement,6-7am,,,,,,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.linkedin.com/in/andrew-zitney-8137898/,I’m happy to share that I’m starting a new position as Chief Enterprise Architect at Corning Incorporated!,https://www.linkedin.com/in/andrew-zitney-8137898/,MISC,celebration,Celebration,Andrew,Zitney,State Street,Banking,"EVP, Chief Technology Officer",2024-07-01 16:19,https://www.linkedin.com/feed/update/urn:li:activity:7209658159680954368,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABgBrZ2daanMQJ-egBdqUfzcNg.gif,,,,,122,187,1,1w,Congrats TS,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7209628016849633281/?commentUrn=urn:li:comment:(ugcPost:7209628016849633281,7209658096967647233)&dashcommentUrn=(7209628016849633281,urn:li:ugcPost:7209628016849633281)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7209628016849633281,Andrew Zitney commented on this,Comments,,2024-06-20 18:47,,,,,,,,,Thursday,10:47 PM,6/20/2024,Thursday,,Engagement,10-11pm,,,,,,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.linkedin.com/in/andrew-kaplan-0576815/,"I had the honor of sharing the stage with the Bureau of Fiscal Service and Fiserv at yesterday’s Visa Government Forum in Washington, D.C.

It was a fantastic event filled with insightful discussions and innovative ideas.

#DigitalSolutions
#LetsGetDigital",https://www.linkedin.com/in/andrew-kaplan-0576815/,MISC,,Image,Andrew,Kaplan,Flagstar Bank,Banking,"EVP, Chief Digital & Banking as a Service Officer",2024-07-01 15:57,https://www.linkedin.com/feed/update/urn:li:activity:7207052936311377921,https://media.licdn.com/dms/image/D4E22AQGISTOeYE_p7A/feedshare-shrink_800/0/1718295318968?e=1722470400&v=beta&t=Z7iUJrP1GGvyjuUrl9T4sVSpcMKeB81VuHhbDdXD8cw,,,,,86,5,0,2w,,,,Post,Post,,2024-06-13 16:15,,,,,,,,,Thursday,8:15 PM,6/13/2024,Thursday,,Post,8-9pm,,,,,,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.linkedin.com/in/andrew-zitney-8137898/,"It's official - I am retired!

After nearly 40 years working in information technology, I got my first real IT job in the Software Product Center at Battelle in the fall of 1984, I am taking it easy at home with my lovely wife Lisa, just taking care of things, mowing the yard, etc.  Actually I have a guy that mows my yard but I do often supervise from the front porch while sipping a nice bourbon.

So far I give retirement 5 stars!",https://www.linkedin.com/in/andrew-zitney-8137898/,MISC,post,Text,Andrew,Zitney,State Street,Banking,"EVP, Chief Technology Officer",2024-07-01 16:19,https://www.linkedin.com/feed/update/urn:li:activity:7203727827848863744,,,,,,255,90,0,4w,,,,Andrew Zitney likes this,Likes,,2024-06-04 12:02,,,,,,,,,Tuesday,4:02 PM,6/4/2024,Tuesday,,Engagement,4-5pm,,,,,,345,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.linkedin.com/in/andrew-zitney-8137898/,"JPMorganChase appointed Sri Shivananda , former PayPal executive, as CTO to leverage its $17 billion tech budget. Shivananda will drive tech innovation, reporting to Lori Beer , Global CIO. JPMorgan also hired Manoj Sindhwani from Amazon as CIO for Data and Analytics, and Darrin Alves for Infrastructure Platforms. CEO Jamie Dimon emphasizes AI's transformative potential for the bank's future.

#JPMorgan #TechInnovation #SriShivananda #CTO #AI #Fintech #JamieDimon #DataAnalytics #CloudInfrastructure #Leadership #cxolanes",https://www.linkedin.com/in/andrew-zitney-8137898/,MISC,,Image,Andrew,Zitney,State Street,Banking,"EVP, Chief Technology Officer",2024-07-01 16:19,https://www.linkedin.com/feed/update/urn:li:activity:7207071549370060800,https://media.licdn.com/dms/image/D4D22AQHRbsu1z42BIQ/feedshare-shrink_800/0/1719128120032?e=1722470400&v=beta&t=lX-sQCmSAxKTJ7Mcp3NltYrtmRj-vWVyRi36P8dsFHg,,,,,4094,1417,8,2w,,,,Andrew Zitney likes this,Likes,,2024-06-13 17:29,,,,,,,,,Thursday,9:29 PM,6/13/2024,Thursday,,Engagement,9-10pm,,,,,,5519,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
https://www.linkedin.com/in/andrew-kaplan-0576815/,I am happy to announce that on Monday June 24 I will be joining Wayne Bank/Norwood Financial as Chief Financial Officer.  I am looking forward to working with Jim Donnelly and the rest of the team to move the company forward.,https://www.linkedin.com/in/andrew-kaplan-0576815/,MISC,,Article,Andrew,Kaplan,Flagstar Bank,Banking,"EVP, Chief Digital & Banking as a Service Officer",2024-07-01 15:57,https://www.linkedin.com/feed/update/urn:li:activity:7210411805049765888,,,,,,212,218,1,1w,Congratulations!,"https://www.linkedin.com/feed/update/urn:li:activity:7210020925348483072/?commentUrn=urn:li:comment:(activity:7210020925348483072,7210411764851585024)",https://www.linkedin.com/feed/update/urn:li:activity:7210020925348483072,Andrew Kaplan commented on this,Comments,,2024-06-21 20:49,,,,,,,,,Saturday,12:49 AM,6/22/2024,Saturday,,Engagement,12-1am,,,,,,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"I am pleased to share an article published in the most recent Innovation Issue of the Indianapolis Business Journal that highlights AES Indiana's recent efforts to demonstrate how we can increase  grid capacity through innovative technologies.
 
The United States is experiencing a rapidly shifting energy landscape due to the rising use of electricity, including electric vehicles and big tech data centers, which highlight the need for energy production and delivery to keep pace with growing customer demand. At The AES Corporation, we’re piloting innovative projects, such as LineVision's Dynamic Line Ratings (DLR), to better understand how we can deliver more energy on the grid as safely and efficiently as possible.
 
You can read the full article where I share more about AES Indiana’s LineVision pilot project, initial findings, and key learnings so that we can get more value from our existing grid assets with improved information. This pilot project reinforces that innovation is a crucial component for a greener, safer, and more equitable energy future.
 
#AES #Innovation #SustainableEnergy",https://www.linkedin.com/in/angie-wyatt-b0869491/,Innovation,news article,Document,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7211458849327759362,,,,,,131,1,8,1w,,,,Angie Wyatt likes this,Likes,,2024-06-25 16:02,,,,,,,,,Tuesday,8:02 PM,6/25/2024,Tuesday,,Engagement,8-9pm,,,,,,140,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"🎉This Saturday I celebrated the completion of my 3 year Modern Apprenticeship program with AES Indiana's community relations team. It has been truly rewarding to learn and grow both personally and professionally as early as my junior year of high school from the mentorship of motivated, hard-working community leaders as well as being a part of the moving forces powering a positive impact in the Indianapolis community. 

I am super grateful with the EmployIndy and Ascend team as well as with Marion County Public Schools for connecting me to this amazing opportunity and offering me a speaking role in Saturday's Farewell/Signing Day Ceremony. It is always great to continue learning new things and to challenge myself to step out of my comfort zone. I am excited to see what's ahead in my academic and career endeavors since I know this is just the beginning of a great journey ahead!",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7213988839332225024,https://media.licdn.com/dms/image/D5622AQE7ArRaCrOgRg/feedshare-shrink_800/0/1719850320424?e=1723075200&v=beta&t=XrH6ok_-1dHnHlXyMsaWc7DeNiE_iW5196kp0f2LrKI,,,,,26,6,0,1d,,,,Angie Wyatt loves this,Reaction,,2024-07-02 15:36,,,,,,,,,Tuesday,7:36 PM,7/2/2024,Tuesday,,Engagement,7-8pm,,,,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"There's nothing quite like the Month of May at AES!

I had the privilege of spending last week in Panama with my colleagues from around the world who are part of The AES Corporation's Global HR and Community Affairs and Impact Team. The week was full of celebrating AES’ diversity in culture, experience, and ideas for how we leverage our global resources and talents to make a lasting impact in our local markets. 

A few other highlights from May include getting to experience an exciting Pacers vs. Knicks playoff series game with Keep Indianapolis Beautiful, Inc., recognizing our Eagle Valley Team who won the AES Golden Hard Hat Award for demonstrating exemplary safety efforts, and last but not least, celebrating the AES 500 Festival Parade with our friends at Indiana Sports Corp to promote the upcoming USA Swimming Olympic Trials taking place June 15-23 in Indianapolis.

#AES #AllTogether #CommunityImpact",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7210390926714703872,https://media.licdn.com/dms/image/D5622AQE4-MVwKV416Q/feedshare-shrink_800/0/1717366589326?e=1723075200&v=beta&t=azJrbrJzyOnJq51aNivSAeWpKyS6pp9WTmOHcRb1uwE,,,,,60,1,0,4w,,,,Angie Wyatt likes this,Likes,,2024-06-22 17:19,,,,,,,,,Saturday,9:19 PM,6/22/2024,Saturday,,Engagement,9-10pm,,,,,,61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,I’m happy to share that I’m starting a new position as Data Solutions Manager at AES Clean Energy!,https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Celebration,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7210298831345786880,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABqdcB5EZ18gQPCF4HzBOFBBhw.gif,,,,,43,15,0,1w,,,,Angie Wyatt likes this,Likes,,2024-06-22 11:13,,,,,,,,,Saturday,3:13 PM,6/22/2024,Saturday,,Engagement,3-4pm,,,,,,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"Great partnership paving the way to a brighter and more sustainable energy future! I am very excited that The AES Corporation and the AI Fund, led by Andrew Ng, are teaming up to supercharge the development and scaling of cutting-edge AI-powered solutions for the energy sector.

Artificial intelligence and machine learning are a breakthrough that will revolutionize the energy industry, enabling better resource allocation and grid stability.

Harnessing the power of AI The AES Corporation will continue developing a smarter grid that integrates renewables more effectively and accelerates the future of energy.

With its undeniable potential to transform the energy industry, AI will be a key-partner, boosting innovation and opening even more space for clear and smarter solutions the world needs.

I am proud that AES’ talented people are leading the transition to a smarter energy future. ☀️♻️

#YesAES #CleanerAndSmarter #ArtificialIntelligence #AllTogether",https://www.linkedin.com/in/angie-wyatt-b0869491/,AI/Machine Learning,video,Video (LinkedIn Source),Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7212677307101065216,https://media.licdn.com/dms/image/D4E05AQHuMa8NM3dODw/videocover-low/0/1719590556691?e=1720555200&v=beta&t=9u7MHbvZGMdOf6jf_rDUEeLvj9NEQrim3d5FvePeOXg,,,,,74,0,1,4d,,,,Angie Wyatt likes this,Likes,,2024-06-29 00:44,blob:https://www.linkedin.com/d2a7d049-092d-48a6-9ad3-b051ce860cfd,,,,,,,,Saturday,4:44 AM,6/29/2024,Saturday,,Engagement,4-5am,,,,,,75,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"At AES, we hold a shared belief that unique backgrounds, experiences and perspectives can power the world together.

Are you ready to join us? 
Discover new opportunities and take the next big step in your career at AES.

🌟 Featured Opportunities:

Senior Analyst, Tax Planning 
https://bit.ly/4eiKcCT

Manager, Financial Reporting and Accounting
https://bit.ly/4b6rlrM

FP&A Analyst
https://bit.ly/3zbMYcQ

Senior Analyst, Growth Initiatives
https://bit.ly/4el2J1q

Senior Credit Risk Analyst
https://bit.ly/45pDjf1
_
👉 For all current job postings, visit https://bit.ly/3OaKqk1
_
#AESCareers #AESJobBoard #CleanEnergy #EnergySector #CareersInEnergy #JobOpportunities #FutureOfEnergy #AES #NowHiring",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7211198379219914752,https://media.licdn.com/dms/image/D4E10AQEUzgP6ei_v0Q/image-shrink_800/0/1718892029594?e=1720555200&v=beta&t=dWST8hM-DF6e3S7cQxTpRNw0R2HDtuC3aHypfhQZ89g,,,,,59,1,10,1w,,,,Angie Wyatt likes this,Likes,,2024-06-24 22:47,,,,,,,,,Tuesday,2:47 AM,6/25/2024,Tuesday,,Engagement,2-3am,,,,,,70,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"We are proud to support Indiana Black Expo, Inc. at the Summer Celebration Corporate Luncheon. Brandi Davis-Handy, President of AES Indiana, presented the Excellence in Media Award to Soledad O’Brien. We hope to see you at the Summer Celebration Expo this weekend! Visit the AES Indiana booth in Exhibit I to learn more about commercial and residential energy efficiency tips.",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7212677139874111489,https://media.licdn.com/dms/image/D5622AQE6t60s0_sxBQ/feedshare-shrink_800/0/1719594544824?e=1723075200&v=beta&t=pnA7niYWY1iVCTY7yGAhV00RaIyWpze1OOyXSVcGjZI,,,,,27,0,0,4d,,,,Angie Wyatt likes this,Likes,,2024-06-29 00:43,,,,,,,,,Saturday,4:43 AM,6/29/2024,Saturday,,Engagement,4-5am,,,,,,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"Chapter closed!! Second Master, this one in business analytics & data strategy in EAE Business School Madrid completed after more than 1 year of hard work. As the godfather of the ceremony, Marc Murtra said: learning is key, learn from your failures and holding on is part of the journey!

#Master #businessanalytics #data #AI",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7212287166385643521,https://media.licdn.com/dms/image/D4D22AQHDJJYEPWEmaQ/feedshare-shrink_800/0/1719538999941?e=1723075200&v=beta&t=n0CYn8qGZCv62MEaPSGA4bldI2gzx_XypnqCFjWPVyw,,,,,200,86,1,4d,,,,Angie Wyatt likes this,Likes,,2024-06-27 22:54,,,,,,,,,Friday,2:54 AM,6/28/2024,Friday,,Engagement,2-3am,,,,,,287,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"Thrilled by the groundbreaking partnership between The AES Corporation and the AI Fund, led by Andrew Ng. Together, we're charging forward to develop and scale cutting-edge AI solutions for the energy sector! 

Delivering on our purpose to accelerate the future of energy together, we will boost the seamless integration of renewables leveraging the potential of Artificial Intelligence. 

AI can analyze this data to identify patterns, predict future trends, and optimize operations, enabling us to raise the bar even higher. 

For more than 4 decades The AES Corporation has been at the forefront of innovation, unlocking a greener and smarter energy future. 

#CleanerAndSmarter #ArtificialIntelligence #AllTogether",https://www.linkedin.com/in/angie-wyatt-b0869491/,AI/Machine Learning,video,Video (LinkedIn Source),Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7213988971859623936,https://media.licdn.com/dms/image/D4E05AQGbfTQv-IFl6g/videocover-low/0/1719849995504?e=1720555200&v=beta&t=QunvGjG4wJaJV0S27sT7QIfwwbbYeB55DJHX6hEbHzo,,,,,92,0,4,1d,,,,Angie Wyatt likes this,Likes,,2024-07-02 15:36,blob:https://www.linkedin.com/c8224cfe-d9bf-4df6-98e6-4f7070314052,,,,,,,,Tuesday,7:36 PM,7/2/2024,Tuesday,,Engagement,7-8pm,,,,,,96,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"From seeing the Latinas Welding Guild Inc welding pieces of this tower together to attending one of the USA Swimming Olympic Team Trial days to seeing Georgia Street abuzz again with the partnership of Downtown Indy, Inc. and Indiana Sports Corp has been absolutely incredible. I’m thrilled AES Indiana has a piece of this pie. And for real - downtown Indy IS electric! ⚡️ #alllanesleadtoindy",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Video (LinkedIn Source),Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7209739264522153984,https://media.licdn.com/dms/image/D4E10AQGPs-uojCQihQ/ads-video-thumbnail_720_1280/0/1718896173644?e=1720555200&v=beta&t=tQVg34pUVv6lGh3nbB_2WetjpdMyx6AM7LI1UiCACGk,,,,,15,0,2,1w,,,https://www.linkedin.com/feed/update/urn:li:activity:7209573120582524928/,Angie Wyatt likes this,Likes,,2024-06-20 22:09,,,,,,,,,Friday,2:09 AM,6/21/2024,Friday,,Engagement,2-3am,,,,,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"On Thursday, I had the pleasure of attending the Goldman Sachs Capital Markets conference in New York City. There, Stephen Dubner, co-author of Freakonomics, explained that, in a world where uncertainty and complexity prevail, it is crucial to approach predictions with humility. As Daniel Kahneman wrote in his book Thinking, Fast and Slow, ""A plan for the future is an act of faith that cannot be based on certainty."" Recognizing the limitations of our own knowledge and understanding can prevent us from falling victim to overconfidence and bias, allowing for more accurate and nuanced predictions. By maintaining a humble attitude towards our predictive abilities and leading with curiosity, we open ourselves up to learning from mistakes and adjusting our strategies accordingly. Ultimately, humility in prediction-making is not a sign of weakness, but rather a strength that leads to more thoughtful and insightful decision-making. 

What is your process or approach when making predictions?",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7209352466105081856,https://media.licdn.com/dms/image/D5622AQEOTgJleHzs-Q/feedshare-shrink_2048_1536/0/1718705512634?e=1723075200&v=beta&t=kku0YjyNestILeYhHr56HKEeez_ft-4LCE5kWGAyLBE,,,,,49,2,0,2w,,,,Angie Wyatt likes this,Likes,,2024-06-19 20:32,,,,,,,,,Thursday,12:32 AM,6/20/2024,Thursday,,Engagement,12-1am,,,,,,51,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"👏 Standing ovation for the first 100% renewable energy company in Colombia! 

In their recently published sustainability report, AES Colombia outlined plans to triple its installed renewable capacity by 2030, reaching 3000 MW. The great team led by the visionary Federico Echavarria is working on an impressive pipeline of solar, wind and energy storage projects that will triple our renewable portfolio in Colombia. 

With a goal of carbon neutrality by 2025, AES Colombia is a true leader in sustainability. This ambitious goal will become possible thanks to the dedication and professionalism of the team, who is constantly expanding the boundaries of innovation, offering the cleaner and greener energy solutions our customers need. 

At The AES Corporation, we are proud to be strategic allies in Colombia's energy transition, enabling our customers in the country achieving the decarbonization of their energy matrix. In 2023 our solar parks in Colombia generated nearly 150,000 MWh of renewable energy and contributed to the reduction of 54,000 tons of carbon dioxide. 

This way we are also supporting the country's commitments in the 2030 Agenda of reducing carbon emissions by 51% and the 2050 Agenda of achieving carbon neutrality. 

Endless applause to the great AES Colombia team for accelerating the future of energy, together! 🌎

🏆 Read more about the positive impact at https://lnkd.in/eZ3UV5bM 

#RenewableEnergy #GreenerAndSmarter #GreatLeader",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7211925520928636928,https://media.licdn.com/dms/image/D4E22AQESmVf16meD9g/feedshare-shrink_800/0/1719417268253?e=1723075200&v=beta&t=fv8XQ25pGCMVH5XIx8-8Pulq_AmZwGRic8SJyy-9vEA,,,,,99,0,5,6d,,,,Angie Wyatt likes this,Likes,,2024-06-26 22:57,,,,,,,,,Thursday,2:57 AM,6/27/2024,Thursday,,Engagement,2-3am,,,,,,104,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"Great time discussing our AI Journey, including our GenAI strategy.  Also, anytime I can share the stage with the amazing Ashley Smith is great as well.",https://www.linkedin.com/in/angie-wyatt-b0869491/,AI/Machine Learning,"article/blog/company website/press release,Personal/Public Pictures",Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7209739288786137089,https://media.licdn.com/dms/image/D4E22AQGcEQZXjqZ2Qw/feedshare-shrink_800/0/1718908626345?e=1723075200&v=beta&t=BWsJG_qKY9Qib6HAyis5Vt-6lFVS9ajOTEAfbHucq0s,,,genAI,,76,4,0,1w,,,https://www.linkedin.com/feed/update/urn:li:activity:7209625359426699265/,Angie Wyatt celebrates this,Celebrates,,2024-06-20 22:09,,,,,,,,,Friday,2:09 AM,6/21/2024,Friday,,Engagement,2-3am,,,,,,80,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"🏆 Huge shoutout to the AES El Salvador team for their incredible AES’ Mujer program! This initiative is all about supporting Salvadoran women and propelling their sustainable economic development.

AES El Salvador recently launched tenth edition of the Empretec workshop in the western region of the country, empowering 21 amazing women entrepreneurs from Santa Ana!

These women are learning how to craft business plans, identify their ideal customers, hone their entrepreneurial skills, and leverage technology to promote their products. This is exactly the kind of support that helps women thrive!

👪 Together, we are building stronger, more vibrant communities.

Watch the video to learn more: https://lnkd.in/e2UhWBWK 

#YesAES #EmpoweringWomen #SustainableDevelopment",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7210391454764912640,https://media.licdn.com/dms/image/D4E22AQEHyWM_ZHC6Tg/feedshare-shrink_800/0/1718988389007?e=1723075200&v=beta&t=dcL48Wk91bl93A7bnxpcl_xE8VEi3nx2sU4alXfW_h8,,,,,45,0,0,1w,,,,Angie Wyatt likes this,Likes,,2024-06-22 17:21,,,,,,,,,Saturday,9:21 PM,6/22/2024,Saturday,,Engagement,9-10pm,,,,,,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"Celebrating Leadership and Empowerment at AES Panamá 🌟

Exciting news from AES Panamá! We're proud to share the inclusion of Stephanie Lezcano, Ana Raquel Toala, and Cristina Cabrera into the prestigious G100 group, an initiative by the Women and Energy Foundation aimed at championing women in the Engineering and Energy sectors.

Their induction not only celebrates their achievements, but also reinforces AES Panamá's commitment to diversity, inclusion, and women empowerment. They join fellow influential women leaders from AES, embodying our dedication to nurturing a supportive and diverse work environment.

Congratulations to our inspiring leaders!  🎉

#AESPanamá #G100 #WomenInEnergy #GenderEquality #WomenEmpowerment",https://www.linkedin.com/in/angie-wyatt-b0869491/,MISC,,Image,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7210700917883510784,https://media.licdn.com/dms/image/D4E10AQEuRiN6LrkdLQ/image-shrink_800/0/1719161701952?e=1720555200&v=beta&t=8zHqgUFNjyQF1H2Kk5KK_umnRwC9OzxUyEInkCRMYw8,,,,,121,3,1,1w,,,,Angie Wyatt celebrates this,Celebrates,,2024-06-23 13:51,,,,,,,,,Sunday,5:51 PM,6/23/2024,Sunday,,Engagement,5-6pm,,,,,,125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.linkedin.com/in/angie-wyatt-b0869491/,"🏆 I am brimmed with pride that The AES Corporation’s strategic approach toward Machine learning and Artificial Intelligence was recognized with a 2024 CIO Award for IT Leadership and innovation.

The world's energy landscape is undergoing a transformation to address the world’s needs of cleaner and smarter solutions. Always in the forefront of innovation, at The AES Corporation we are convinced that Machine learning and AI will be a powerful game-changer, that will further boost renewable energy integration, smart grid management and predictive maintenance.

🌞At The AES Corporation, we leverage machine learning to predict renewable asset output, while also automating operations for a streamlined renewable energy service.

My sincere appreciation goes to David Orr, Alejandro Reyes, Angie Wyatt, Alberto Alejandro Tabellione, Pedro Mata, Erin Boyd and their teams, whose visionary approach and strive for excellence are instrumental in shaping the pioneering solutions, that enable us to continue accelerating the future of energy, together. 👏

Read more at: https://lnkd.in/eFJVi6Tj

#YesAES #GreatTeam #FutureOfEnergy",https://www.linkedin.com/in/angie-wyatt-b0869491/,"AI/Machine Learning,Innovation",article/blog/company website/press release,Article,Angie,Wyatt,AES (Indiana + Ohio,Utilities,Chief Digital Officer,2024-07-02 15:38,https://www.linkedin.com/feed/update/urn:li:activity:7211784262214197248,,,,,,46,4,2,6d,,,https://www.cio.com/article/2138865/aes-enlists-ai-to-boost-its-sustainable-energy-business.html,Angie Wyatt celebrates this,Celebrates,,2024-06-26 13:35,,,,,,,,,Wednesday,5:35 PM,6/26/2024,Wednesday,,Engagement,5-6pm,,,,,,52,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0
